regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:100.0,19.17 ± 3.51,37.29 ± 1.01
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:1.0,52.30 ± 5.02,55.99 ± 2.74
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:10.0,52.31 ± 6.91,55.87 ± 3.89
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:100.0,40.43 ± 9.16,47.65 ± 5.70
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:1.0,53.96 ± 3.40,57.14 ± 1.55
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:10.0,55.09 ± 2.89,57.62 ± 1.67
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:100.0,53.66 ± 5.27,56.49 ± 2.83
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:1.0,20.29 ± 3.27,36.91 ± 1.12
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:10.0,19.92 ± 2.92,37.05 ± 0.89
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:100.0,19.00 ± 3.05,37.19 ± 0.72
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:1.0,49.52 ± 6.13,54.50 ± 3.38
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:10.0,51.29 ± 5.93,55.31 ± 3.31
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:100.0,42.54 ± 8.91,48.70 ± 5.50
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:1.0,54.09 ± 3.25,57.17 ± 1.56
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:10.0,56.10 ± 2.73,58.41 ± 1.39
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:100.0,53.08 ± 6.84,56.38 ± 3.68
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:1.0,19.98 ± 3.30,36.90 ± 1.08
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:10.0,20.31 ± 4.19,37.35 ± 1.39
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:100.0,19.18 ± 3.59,37.21 ± 0.78
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:1.0,50.76 ± 6.79,55.14 ± 3.03
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:10.0,49.15 ± 8.54,54.05 ± 4.33
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:100.0,45.54 ± 9.05,51.36 ± 4.95
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:1.0,49.06 ± 6.49,54.74 ± 2.59
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:10.0,50.09 ± 7.30,55.53 ± 3.02
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:100.0,57.94 ± 2.81,59.30 ± 1.74
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:1.0,20.93 ± 3.32,37.16 ± 1.08
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:10.0,18.26 ± 0.43,36.66 ± 0.35
regcn,ft:0,n_layer:5,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:100.0,17.99 ± 0.00,36.95 ± 0.00
regcn,ft:0,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,59.79 ± 1.04,60.81 ± 0.79
regcn,ft:2,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,59.63 ± 1.20,60.68 ± 0.95
regcn,ft:3,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,48.74 ± 1.80,51.60 ± 0.77
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,61.02 ± 0.91,61.65 ± 0.62
regcn,ft:0,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,59.84 ± 1.10,60.86 ± 1.00
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,60.40 ± 1.43,61.31 ± 0.87
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.6,R:100,61.02 ± 0.91,61.65 ± 0.62
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:1.0,59.61 ± 0.63,60.42 ± 0.37
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:10.0,59.58 ± 0.76,60.33 ± 0.66
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:100.0,52.64 ± 5.07,54.95 ± 3.44
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:1.0,59.77 ± 0.51,60.59 ± 0.38
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:10.0,60.02 ± 0.69,60.66 ± 0.49
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:100.0,59.11 ± 0.99,59.80 ± 0.82
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:1.0,38.75 ± 3.15,48.57 ± 2.39
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:10.0,58.36 ± 2.97,59.66 ± 1.72
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:100.0,25.26 ± 9.11,39.31 ± 4.49
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:1.0,60.04 ± 0.89,60.78 ± 0.54
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:10.0,59.76 ± 0.72,60.49 ± 0.54
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:100.0,51.63 ± 5.05,54.38 ± 3.59
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:1.0,60.11 ± 0.49,60.82 ± 0.37
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:10.0,60.31 ± 0.57,60.89 ± 0.46
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:100.0,59.42 ± 1.03,59.96 ± 0.84
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:1.0,37.70 ± 2.75,47.94 ± 2.25
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:10.0,59.15 ± 2.30,60.23 ± 1.39
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:100.0,26.00 ± 10.60,39.78 ± 5.62
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:1.0,60.01 ± 0.55,60.74 ± 0.37
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:10.0,59.85 ± 0.72,60.62 ± 0.50
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:100.0,52.73 ± 5.12,55.14 ± 3.51
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:1.0,60.13 ± 0.57,60.88 ± 0.40
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:10.0,60.29 ± 0.61,60.85 ± 0.51
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:100.0,59.82 ± 1.01,60.29 ± 0.76
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:1.0,36.51 ± 2.54,47.09 ± 2.26
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:10.0,59.19 ± 2.27,60.30 ± 1.34
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:100.0,30.00 ± 11.37,41.73 ± 7.27
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:1.0,59.03 ± 0.69,59.80 ± 0.40
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:10.0,59.77 ± 0.57,60.36 ± 0.39
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:100.0,52.42 ± 6.14,54.62 ± 4.26
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:1.0,59.38 ± 1.16,60.18 ± 0.76
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:10.0,60.12 ± 0.81,60.73 ± 0.54
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:100.0,59.95 ± 1.31,60.46 ± 1.28
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:1.0,31.16 ± 3.27,42.99 ± 1.84
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:10.0,59.16 ± 2.51,60.27 ± 1.51
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:100.0,30.44 ± 15.12,42.76 ± 8.97
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:1.0,58.69 ± 1.59,59.85 ± 1.22
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:10.0,59.51 ± 0.95,60.19 ± 0.65
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:100.0,53.10 ± 5.29,55.68 ± 3.60
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:1.0,58.83 ± 2.33,59.97 ± 1.05
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:10.0,59.65 ± 0.70,60.37 ± 0.51
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:100.0,58.38 ± 2.07,58.99 ± 1.64
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:1.0,59.86 ± 1.96,60.84 ± 1.04
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:10.0,59.00 ± 2.48,60.28 ± 1.37
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:100.0,49.84 ± 13.02,55.01 ± 7.08
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:1.0,58.44 ± 1.54,59.82 ± 0.98
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:10.0,60.11 ± 0.72,60.71 ± 0.62
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:100.0,54.71 ± 4.93,56.66 ± 3.39
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:1.0,58.86 ± 2.25,60.05 ± 1.18
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:10.0,59.77 ± 0.89,60.51 ± 0.66
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:100.0,59.14 ± 1.30,59.65 ± 1.08
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:1.0,59.82 ± 2.86,60.85 ± 1.49
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:10.0,59.20 ± 1.40,60.17 ± 1.13
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:100.0,51.44 ± 10.24,55.34 ± 6.73
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:1.0,58.70 ± 1.30,59.97 ± 0.83
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:10.0,59.91 ± 0.78,60.55 ± 0.53
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:100.0,53.99 ± 4.92,56.18 ± 3.32
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:1.0,59.81 ± 0.97,60.59 ± 0.52
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:10.0,60.03 ± 0.98,60.63 ± 0.71
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:100.0,58.63 ± 1.76,59.06 ± 1.63
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:1.0,59.78 ± 1.93,60.77 ± 0.98
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:10.0,59.21 ± 1.58,60.12 ± 1.28
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:100.0,46.05 ± 15.51,52.73 ± 8.45
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:1.0,56.49 ± 3.76,58.30 ± 1.86
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:10.0,59.07 ± 1.27,59.93 ± 0.90
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:100.0,52.89 ± 7.38,55.81 ± 4.33
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:1.0,58.71 ± 1.09,59.57 ± 0.68
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:10.0,59.51 ± 1.20,60.27 ± 0.89
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:100.0,58.92 ± 2.10,59.51 ± 1.65
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:1.0,55.43 ± 3.73,57.20 ± 2.26
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:10.0,57.04 ± 5.31,58.94 ± 2.58
regcn,ft:1,n_layer:3,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:100.0,18.94 ± 2.85,37.15 ± 0.61
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:1.0,57.02 ± 3.75,58.91 ± 1.90
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:10.0,57.91 ± 2.10,59.24 ± 1.29
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:100.0,49.64 ± 7.00,53.20 ± 4.21
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:1.0,58.64 ± 2.64,60.12 ± 1.39
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:10.0,59.44 ± 0.58,60.22 ± 0.37
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:100.0,58.32 ± 1.67,59.13 ± 1.44
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:1.0,22.49 ± 4.84,37.69 ± 1.69
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:10.0,21.69 ± 5.24,37.97 ± 2.00
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:100.0,20.98 ± 3.71,36.96 ± 0.61
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:1.0,57.11 ± 3.45,58.97 ± 1.89
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:10.0,58.49 ± 1.69,59.66 ± 1.07
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.2,R:100.0,51.06 ± 6.09,53.91 ± 3.92
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:1.0,58.52 ± 2.08,59.97 ± 1.08
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:10.0,59.73 ± 1.01,60.46 ± 0.68
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.5,R:100.0,58.33 ± 1.61,59.05 ± 1.40
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:1.0,21.81 ± 4.78,37.39 ± 1.49
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:10.0,21.68 ± 5.58,38.01 ± 2.09
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.0005,dp:0.7,R:100.0,20.89 ± 3.59,36.92 ± 0.57
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:1.0,56.76 ± 4.50,58.82 ± 2.21
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:10.0,58.15 ± 3.11,59.53 ± 1.85
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.2,R:100.0,50.54 ± 7.82,53.69 ± 4.79
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:1.0,58.32 ± 2.51,59.80 ± 1.29
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:10.0,59.88 ± 1.20,60.68 ± 0.71
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.5,R:100.0,58.77 ± 1.44,59.44 ± 1.29
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:1.0,20.78 ± 4.24,37.34 ± 1.25
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:10.0,22.85 ± 6.17,38.45 ± 2.40
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.001,dp:0.7,R:100.0,20.86 ± 3.56,36.90 ± 0.55
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:1.0,54.46 ± 5.83,57.21 ± 2.85
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:10.0,58.16 ± 2.17,59.33 ± 1.20
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.2,R:100.0,51.72 ± 5.64,54.03 ± 3.72
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:1.0,54.79 ± 5.96,57.79 ± 2.72
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:10.0,59.37 ± 1.90,60.20 ± 1.25
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.5,R:100.0,59.48 ± 0.94,59.99 ± 0.73
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:1.0,20.49 ± 5.04,37.26 ± 1.41
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:10.0,19.29 ± 2.30,37.00 ± 0.68
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.001,wd:0.005,dp:0.7,R:100.0,20.76 ± 3.39,36.88 ± 0.51
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:1.0,49.12 ± 5.57,54.63 ± 2.75
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:10.0,54.70 ± 4.27,57.45 ± 2.30
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.2,R:100.0,42.48 ± 13.25,49.14 ± 7.20
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:1.0,57.75 ± 2.08,59.20 ± 1.11
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:10.0,58.33 ± 1.58,59.31 ± 1.51
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.5,R:100.0,57.86 ± 2.04,58.56 ± 1.73
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:1.0,29.97 ± 11.74,41.76 ± 6.71
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:10.0,20.46 ± 2.98,37.46 ± 1.16
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0,dp:0.7,R:100.0,24.27 ± 6.47,39.46 ± 3.21
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:1.0,48.21 ± 4.93,54.29 ± 2.38
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:10.0,54.21 ± 3.26,57.16 ± 1.66
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.2,R:100.0,44.93 ± 12.57,49.82 ± 6.77
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:1.0,56.91 ± 3.05,58.61 ± 1.91
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:10.0,56.76 ± 4.89,58.41 ± 3.11
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.5,R:100.0,57.40 ± 2.94,58.31 ± 1.72
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:1.0,29.02 ± 11.85,40.95 ± 6.07
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:10.0,21.94 ± 4.83,37.82 ± 1.91
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.0005,dp:0.7,R:100.0,20.36 ± 4.75,37.42 ± 0.96
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:1.0,47.17 ± 6.54,53.86 ± 3.05
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:10.0,53.66 ± 3.39,56.89 ± 1.64
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.2,R:100.0,43.52 ± 13.07,50.01 ± 6.89
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:1.0,55.62 ± 3.92,58.22 ± 1.84
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:10.0,57.63 ± 5.09,59.08 ± 3.26
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.5,R:100.0,59.05 ± 1.18,59.51 ± 1.12
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:1.0,23.68 ± 9.34,38.87 ± 4.07
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:10.0,22.79 ± 5.72,38.22 ± 2.24
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.001,dp:0.7,R:100.0,18.76 ± 2.31,37.08 ± 0.41
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:1.0,45.04 ± 7.19,52.66 ± 3.23
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:10.0,53.06 ± 5.00,56.56 ± 2.46
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.2,R:100.0,45.71 ± 13.85,51.35 ± 8.32
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:1.0,52.53 ± 5.89,56.10 ± 2.79
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:10.0,58.55 ± 3.54,59.62 ± 1.76
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.5,R:100.0,57.62 ± 2.04,58.28 ± 1.82
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:1.0,21.02 ± 4.86,37.12 ± 1.08
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:10.0,21.77 ± 4.92,37.85 ± 1.72
regcn,ft:1,n_layer:4,he:8,hd:64,lr:0.005,wd:0.005,dp:0.7,R:100.0,18.75 ± 2.28,37.11 ± 0.50
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:1.0,55.30 ± 3.97,57.93 ± 2.00
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:10.0,56.04 ± 3.50,58.29 ± 2.13
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.2,R:100.0,53.80 ± 3.02,55.76 ± 2.29
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:1.0,54.82 ± 5.38,57.75 ± 3.10
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:10.0,56.82 ± 4.14,58.72 ± 2.38
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.5,R:100.0,57.17 ± 3.49,58.80 ± 2.19
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:1.0,21.60 ± 4.74,37.73 ± 1.33
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:10.0,20.00 ± 4.11,37.43 ± 1.28
regcn,ft:1,n_layer:5,he:8,hd:64,lr:0.001,wd:0.0,dp:0.7,R:100.0,20.00 ± 3.27,37.32 ± 0.68
